Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
114211854972656,Nicolas Zavaleta,Nico Zavaleta,23464,8
113072371772186,Natalia Vicencio,Natalia Malvina Vicencio,23458,3
102483756080570,Claudio Ulman,Claudio Ulman,23388,3
972433632901490,Diputada Sandra Fonseca,Diego Matias Tecilla,23386,5
106949852369111,Charly Bustos Intendente,Carlos Adrian Bustos,23307,3
154665671814109,Anita Giacciani,Juntos por el Cambio,23243,3
102029445773419,Es con vos,Juan Carlos Ledesma,23162,15
326053888023375,Brian kolher,Brian Carlos Martin Kolher,23154,14
312868516068361,Nanci Foresto,Nanci Foresto,23150,15
864393030322893,MinutoYA,ARG.Digital,23125,17
1083505218346336,Lucila De Ponti,Lucila De Ponti,23123,2
103001612640207,Todos Somos Arroyito,Todos Somos Arroyito,23110,1
100981244669633,Franco Stampone,Franco Stampone,23106,5
785879308121052,Leonardo Viotti,Leonardo Gaston Viotti,23099,6
553109058086797,Alejandro Snopek,Alejandro Francisco Snopek,23014,16
100857546278276,David Layús,David Layús,23000,5
103028932060342,Serradell lucho,movimiento federalista pampeano,22961,9
303160703128200,Analia Escalante 2023,Analia Escalante 2023,22930,7
100854288886307,Zonales,Comunicacion Editorial Grafica Argentina,22925,38
100557195991615,Francisco Stevenson,Francisco Stevenson,22864,8
1820679498066004,Pablo Alicio,Pablo Alejandro Alicio,22829,6
105189315837885,Roque Aránega,Roque Aránega,22776,6
106769531548615,Unidad y Compromiso,Juan Jose Mac Donald,22760,7
107029238090602,Rodolfo Tecchi,Pablo Saul Jurado,22716,3
102955926131484,Alicia Schulz Diputada,Alicia Vilma Schulz,22678,4
101981331559670,Algarrobo Diario,Algarrobo Diario,22639,3
342005489233184,Martin Gainza,Martin Gainza,22635,13
101014962983858,Defendamos seguir haciendo negocios,Daiana Rodriguez,22556,5
237311983287,Saputo Inc.,These ads ran without a disclaimer,22502,2
106638202362174,Norte Post,Norte Post,22500,3
112539803773011,El Diario Oeste,Noticias de mi barrio,22495,10
101517835793577,Marcelo Asmed,Marcelo Asmed,22405,8
116441073074357,Virginia Lopez,Virginia Lopez,22393,4
106603955035359,Fernando Carbajal,UCR FORMOSA,22356,18
112288858513301,Mariano Galfre,Mariano Galfre,22350,3
126008370393673,Marcelo García,Marcelo Ramon Garcia,22319,9
110891771944604,Profesor Alberto Moya Carral,Profesor Alberto Moya Carral,22304,13
528253190865115,Dora Rodriguez,Dora Rodriguez,22235,3
616308688758842,Miguel López Ibarra,These ads ran without a disclaimer,22222,1
185922194792026,Myriam Bregman,Frente de Izquierda,22202,12
375850199231138,Pablo Garate,Somos Tres Arroyos,22196,12
579453668873451,Julio Bravo,Julio Bravo,22145,5
637877716565391,Alejandro Parnás,Evolución Santiago,22000,4
255709918416546,Joaquín Sánchez Charró,Joaquín Sánchez Charró,22000,3
107492908656019,Carolina Gianinetto,Carolina Gianinetto,22000,3
101170626194622,Ciudadania Italiana urgente,Sebastian Miguel Angel Villalobos,21989,2
108485062246658,La Cámpora Capital San Juan,Cristian Javier Garay,21861,1
1436040176529904,Noticias de Acá,comunicarg,21831,9
139359281350,ILAC,These ads ran without a disclaimer,21828,1
561628140549166,Juan Senn,Juan Senn,21799,29
107113745646912,Marcos Bovo,Marcos Bovo,21740,19
185797824928708,Néstor Pitrola,Frente de Izquierda,21554,2
105343058660114,Bruno Bustamante,Bruno Nicolas Bustamante,21543,4
106298005764010,Ricardo Alanis,Ricardo Ruben Alanis,21542,8
116965818463056,Municipalidad de San Rafael,Municipalidad de San Rafael,21504,2
103023976080914,Maxi Intendente,Maxi Intendente,21382,11
1442134746116073,Ramón Cacho Cano,Meli Sandoval Ibarra,21342,7
477463972361734,Rafa Moyano,Eduardo Dario Pereyra,21292,20
105373529189466,Claudio Gareis,Claudio Gabriel Gareis,21171,10
101553542237208,Cesar Pacho,Cesar Pacho,21170,8
103983445547325,Facundo Rufeil,Nancy Jesica Quiroga Franco,21091,13
108079067629612,Jose Javier Galan,Jose Javier Galan,21000,15
101718009481910,ESTO ES DATTA,ESTO ES DATTA,21000,3
109845565412298,Carlos Garbe,Carlos Antonio Garbe,20982,11
103606556426821,Zona Norte Diario Online,Zona Norte Diario Online,20981,47
1430547657263731,Miguel Carbel Diputado Provincial 2023.,Miguel Carbel Diputado Provincial 2023.,20957,12
856750747732141,Sergio Daniel Brizuela,Sergio Daniel Brizuela,20932,4
100353269043329,Esteban Arico,Construir Ciudad San Lorenzo,20931,6
389739514553309,Dany Gonzalez,Dany Gonzalez,20819,8
104365527708467,Pilar Municipalidad,Pilar Municipalidad,20771,6
111834891828407,Consultoría e Investigación C+I,CI Consultora,20705,10
654468084980737,Lorena Palomino,Visited7 Marketing Digital,20673,2
926216920779203,"Estudio jurídico abogado en La Plata - García & Asoc,",Manuel Garcia,20673,8
100927481418494,René Vicente Casas,Miguel Alexis Gutierrez,20670,13
252586848943050,Renzo Castro,Renzo Castro,20669,14
103453946069218,Rosario con Patricia,Rosario con Patricia,20635,1
107189355354395,Gabriela Zapata,Gabriela Zapata,20616,11
59772763998,Mauricio Ibarra,These ads ran without a disclaimer,20576,3
305983009493637,Leonardo Grosso,Leonardo Grosso,20507,2
100645365125529,Civilidad,Fundación Civilidad,20505,2
114029474255640,Alejandro González,Alejandro Gonzalez,20500,5
109873125258082,Dario Di Martino,Dario Di Martino,20489,7
327067881471625,Hernan Macedo,ciatware,20460,3
1395474550528787,Opinorte,Opinorte,20406,32
271357293358897,Javier Fernandez,Javier Omar Fernandez,20406,8
206054467013925,Lucas Carballo,Lucas Manuel Alberto Carballo,20396,15
385275644905704,Hernán Lombardi,Hernán Lombardi,20379,2
106733444014727,Noticias TDF,Infotdf 2.0,20319,7
108850718871923,Jorge Luis Codorniú 2023,Juan Pablo Torres Ordoñez,20316,2
111492845540608,Fondo de Cultura Económica Argentina,Fondo de Cultura Económica Argentina,20243,11
114847386980635,ElInfluencer,ElInfluencer,20237,2
116376728115545,La Libertad Avanza Chubut,La Libertad Avanza Chubut,20226,2
439796909491346,JIS Juventud de Izquierda Socialista,Izquierda Socialista,20111,4
57718951374,Jorge Macri,These ads ran without a disclaimer,20103,4
428179387610545,Agenda Malvinas,Agenda Malvinas,20084,38
104455154561435,Infancia Compartida,INFANCIA COMPARTIDA Asociacion Civil,20000,4
115649862149219,Francisco Lo Presti,Francisco Nicolas Lo Presti,20000,2
1535045420155866,Senado de Catamarca,Senado de Catamarca,20000,5
118325592137966,Maria Eugenia Vallota,Maria Eugenia Vallota,20000,4
107260435681521,Pablo Padilla Pedraza,Pablo Padilla Pedraza,20000,4
1858163871100141,Movimiento Popular Fueguino,Ce Pucheta,20000,2
45165171302,Prensa Obrera,Prensa Obrera,20000,4
526783890764863,David Zencich,Juntos Merlo,20000,6
1656948991301244,Todos Campana,Frente de Todos Campana,20000,2
100802372544234,Agustina Alvarez Eichele,Agustina Alvarez Eichele,19998,6
116703228015546,Martha Ruth Perez,Martha Ruth Perez Intendente,19996,20
103746676019045,Río Libre,Río Libre Posadas,19948,7
2351045021780928,Domy Orquera,Ricardo Matias Mercado,19819,13
100890602929498,Jujuy tiene Futuro,Jujuy tiene Futuro,19794,4
143733009490022,Laburo por mi Barrio,Laburo por mi Barrio,19783,6
746822455523837,Marjorette Saldias,Marjorette Saldias,19756,8
115999508126816,La Rioja con Patricia,These ads ran without a disclaimer,19754,1
134996507172069,Hernan Amat,Hernan Amat,19751,8
115341728093761,JxcTrenel,JxcTrenel,19749,6
694559723935227,Raúl Ferrazzano,Raul Exequiel Ferrazzano,19732,1
52645780431,Aldeas Infantiles SOS - Argentina,Aldeas Infantiles SOS Argentina,19677,2
112356398457428,Benyi Boss 2023,Benyi Boss 2023,19609,11
246465675499972,Raúl Sancho,Raul Alejandro Sancho Eiras,19603,10
106039065708144,Cañada Noticias,Cañada Noticias,19554,18
111736138563274,Roberto Delacourt Intendente 2023-2027,Cristian Alexander Giardinieri,19496,1
255425604594790,Itai Hagman,Itai Hagman,19483,3
114763516834269,Lione Cattalini,Lionella Cattalini,19450,2
1519798208332846,Rossana Chahla,Rossana Chahla,19436,7
231169830377923,Gabriel Solano,Frente de Izquierda,19433,1
241738410043978,Patricia Mojica 2023 TANTI,Patricia Mojica 2023 TANTI,19433,14
552677501548909,Municipalidad de San Carlos Minas,Cristian Adrian Frias,19323,12
483983258712977,Gustavo Gabriel Miras,Gustavo Gabriel Miras,19314,5
104847778151358,La 99.3,La 99.3,19253,10
101993342681,Noticias de la Calle,La Verdad SRL,19239,4
100121161810901,Dr Héctor González,Dr Héctor González,19169,4
108277798180360,Emma Ferrario,Emma Ferrario,19131,1
442793219194226,Edgardo Lopez Osuna,Edgardo Rodolfo Lopez Osuna,19034,2
104274251960428,Te Quiero Mejor,Te Quiero Mejor,19015,24
626526227380882,Misiones Para Todos,Vanesa Alejandra Salinas,19005,10
1021831961538681,Javier Calisaya,Fernando Javier Calisaya,18996,5
103389568202609,Valter Tavarone,Valter Tavarone,18977,3
417293091784162,Romina Del Plá,Frente de Izquierda,18888,1
1413641602299708,Fundación Bella Vista,Manuel Roberto Valeros,18866,4
103089175644566,DANY OCHOA 2023,DANY OCHOA 2023,18762,11
100789676330202,Walter Vogt,Walter Vogt,18710,10
104082259052201,Juntos Podemos Anisacate,David Perazzolo,18686,2
1787402904855986,Municipalidad de Vicuña Mackenna,Municipalidad de Vicuña Mackenna,18618,3
128150127377213,Sergio García,Periodismo de Izquierda,18497,2
1433465323625731,Armando Vera Diputado 2023,Armando Vera,18452,6
102014772889838,Guillermo Ristorto,Adolfo Almada,18422,13
119198871133312,José Luis Flaco Furió,Jose Luis Flaco Furió,18411,12
1708420432707615,Sergio Gabriel Iacovino,Sergio Gabriel Iacovino,18373,4
1728102587411460,Dr. Claudio Diaz Prats Concejal,Alicia Viviana Leon,18331,10
112036277249769,Guillermo Sebastián Alemán,Guillermo Sebastián Alemán,18302,18
248577745302010,Francisco Echarren,Francisco Echarren,18255,4
114529141604678,"Rosana ""Rosi"" Perez",Rosana Betriz Perez,18240,5
100766349676398,Laly Zenteno,Luis Alfredo Soraire,18227,20
304583043575021,Cambiemos Quemú,Cambiemos Quemú,18205,35
1562365240650880,Gabriel Abrile,Gabriel Abrile,18118,6
1637319743154360,Carla Porta,Carla Porta,18098,5
114737514934596,Jose Ordoñez Un Amigo,José Edgardo Ordoñez,18000,12
2383802844985113,Gonzalo Luján,Gonzalo Luján,17964,7
2269026170037377,Roberto Casari,Roberto Casari,17953,4
1622872024640088,Gustavo Ernst,Gustavo Ernst,17940,7
237467056432985,Frente Renovador La Rioja,Frente Renovador La Rioja,17915,8
102503937918084,Elio Calisaya 2023,Elio Calisaya 2023,17905,17
328587727262692,Eric German,Eric David German,17871,4
157698248164955,Alvaro Apud,Alvaro Apud,17834,7
109427865253803,Tigrixbot,Municipalidad de Tigre,17806,4
112677681794155,Gabriela Bastarrechea,Gabriela Bastarrechea,17802,7
108559308819301,Ahora Inés,Numen,17766,3
104373848008745,Dr Armando Felipe Cabrera,Armando Felipe Cabrera,17739,18
1014149928699484,Andrea Giorgini,Andrea Giorgini,17718,4
110223582035906,José Intendente Humahuaca,Andres Cussi,17672,5
369199359904207,Municipalidad de Tres de Febrero,These ads ran without a disclaimer,17649,2
101221961970994,Partido Demócrata de Misiones,Partido Demócrata de Misiones,17599,11
285054988640829,Juan Barrionuevo,Juan Barrionuevo,17567,2
110693328670696,Rodrigo Correa 2023,Rodrigo Correa,17530,4
293488594510598,Espacio Joven RGA,Municipio de Río Grande,17506,5
215153035937828,Claudio Chavero Intendente,Claudio Chavero Intendente,17491,5
113248260050573,Kety Rosso,Kety Rosso,17418,7
101349631999937,Noticias para el Cambio,Noticias para el Cambio,17415,55
112207599404830,Alejandra Olmedo,Camilo Guillermo Rolón,17387,4
116080808096360,Johanna Rios,Johanna Rios,17364,13
106681952268974,eldiariodelmarok,eldiariodelmarok,17308,6
103999755998125,Dr.Claudio Navarro,Claudio V. Navarro,17300,8
1347237252022683,El Diario Norte,Noticias de mi barrio,17269,8
100929789417315,Tu 0km en cuotas,These ads ran without a disclaimer,17265,1
340255946068359,Medios Rioja,David Roberto Contreras,17183,4
1672118649761067,Johana Gómez,Frente de Izquierda,17138,4
301562207394746,Christian Lanaro,Christian Lanaro,17130,31
112271611780635,Agustín Ramírez,Frente Desarollo y Libertad,17002,10
105384144387929,Alejandrina Barry,Frente de Izquierda,16995,3
100454152898250,Renato Raschetti,RENATO RASCHETTI CDE,16976,7
106323984133122,Paula Benavides,Ana Paula Benavides,16972,4
108972712164486,Joaquín Sopeña,Joaquín Sopeña,16950,3
739006879611892,Juanchi Torres Intendente,Juanchi Torres Intendente,16899,2
541328952579697,Noelia Ruiz,Noelia Ruiz,16869,10
107255128426319,Adolfo Campos,Yaeli Fernandez García,16814,8
103619261344279,Guada Zamora,Guada Zamora,16782,7
338544673468178,Fernando Oyarzún,Fernando Dario Oyarzun Santana,16739,3
102339024698921,Que Te Pasa Rio Grande,Que Te Pasa TDF,16672,6
105774032484514,A Quién Voto,Ana Maria Nuñez,16649,4
280693540440441,Partido Libertario Palpalá,Partido Libertario Palpalá,16641,10
168506029989609,Alberto Daniel Descalzo,Alberto Dezcalzo,16615,6
299108737228445,PAyS Leandro N Alem La Fuerza De Todos,Esteban Ezequiel Bueno,16595,7
110984251257472,Informe San Juan,Informe San Juan,16532,3
101623209599403,JxC El Manantial,Equipo Digital,16512,2
109393728182882,IDEA ARG,These ads ran without a disclaimer,16483,1
131238743621287,Esteban Aviles,Esteban Anibal Aviles,16446,12
169806947974697,René Próx Intendente,EVOLUCIÓN MISIONES,16425,21
109411478561001,Martín Migueles 2023,Martín Migueles 2023,16420,3
110632841941230,Carlitos Miranda 2023,Juan Carlos Ribeiro Miranda,16357,6
140280689337896,Escuela de Posgrados en Comunicación - Universidad Austral,These ads ran without a disclaimer,16309,2
1236894253153123,Yo Participo Salta,Yo Participo Salta,16287,7
105392265680573,Jorge Reale,Jorge Reale,16280,4
238751766317224,Mariano Stinga,Mariano Stinga,16278,6
104469187618214,Dina Huapi Futuro,Dina Huapi Futuro,16267,8
1781680292066092,Matías Fernández,Unidad Ciudadana Rosario,16205,7
104706779245066,Carolina Sánchez,Carolina Sánchez,16069,9
619796898105048,Partido Socialista Mar del Plata,PS Mar del Plata,16049,2
408666509686742,Rosi kurtz,Rosi kurtz,16045,3
397862603671761,Maria de los Angeles Sacnun,Maria de los Angeles Sacnun,16016,27
101357186284233,Martín Palumbo,Ariana Belen Reile,16011,20
110176434056950,UNIR Santa Cruz,Diego Bavio,16000,4
473177136388046,Guillermo Cornaglia,Guillermo Cornaglia,15972,8
1086014428095834,Municipalidad de Paraná,Municipalidad de Paraná,15927,3
643513979193133,Justicia para Beatriz,Neuma,15905,2
100272671672857,Carlos Cisneros,Carlos Cisneros,15902,8
436348739897295,Abel Sabarots,Juntos por Acha,15894,5
111310995165661,Carlos Ponce,Carlos Ponce,15876,21
113867418314253,Ana Sofia Carmona,Ana Sofia Carmona,15861,11
101885831357268,Argentina sin hambre,Argentina Sin Hambre,15787,3
262773764334966,Juntos por el Cambio - Tierra del Fuego,Juntos por el Cambio - Tierra del Fuego,15770,3
1552768431431930,Aguas del Norte Salta,LUBER CBA,15739,7
103640842651576,sancassanijuanok,These ads ran without a disclaimer,15734,1
1922056011213342,Leonel Monsalve Herrera,Leonel Monsalve Herrera,15595,7
914256738635117,Agustín Romano Norri,Agustin Jose Norri,15552,4
109721427317944,Nelson Soraire Concejal JVG,Nelson Soraire Concejal JVG,15549,29
106296782461125,Javier López Intendente,Javier Lopez,15522,39
113384436026702,Caren Tepp,Ciudad Futura,15513,1
178919202140944,Francisco Quintana,Francisco Quintana,15469,4
730231177082132,"Enrique  ""Quique""  Ramirez",PRO Formosa,15412,4
211047755609903,Anibal Calafell,Anibal Horacio Calafell,15405,12
860710337352268,Alcalde La Sonora,These ads ran without a disclaimer,15387,4
107345009001730,Juan Pablo Teja Godoy,Juan Pablo Teja Godoy,15304,10
1941232229497840,Daniel Moreno,Juan Daniel Delfin,15285,14
102436216180883,Cinco Saltos #Ahora,Lau Iturbide,15284,12
111335844778334,Dario Fonteñez Concejal,Dario Fonteñez,15280,9
109724748752408,Lucia Miranda,MO Servicios Digitales,15277,17
492953824175955,Mauro García,Mauro García - Intendente.,15265,4
111170768508910,Raúl Cabral,Raúl Cabral,15252,9
112712841820696,Tigre Quiere Más,Tigre Quiere Mas,15220,1
532928877191659,Frente Desarrollo y Libertad,Frente Desarrollo y Libertad,15200,3
1399896206897402,Frente Renovador San Isidro,Frente Renovador San Isidro,15170,5
1230552586957488,Anibal Asseff,Anibal Asseff,15151,3
114179298287418,Romero 2023 . Ley & Orden,Santi Cuello,15105,6
2243331109041866,Gustavo H Arrieta,Gustavo H Arrieta,15074,18
675523912809682,Tiempo de Provincia,Comunicarg,15023,12
263731597820076,Carlos Roncoroni,Jose Carlos Roncoroni,15000,6
108383368141862,Jorge Baracatt Orán Primero,Jorge Baracatt Ruiz,15000,3
112473281764462,ADN Política,ADNPolitica.com,15000,1
1061001250581831,Firmat Futura,Firmat Futura,15000,3
2870706082954462,Roberto Wern 2019 - 2023,These ads ran without a disclaimer,15000,2
139198059578554,Centro de Capacitación Beautifull,These ads ran without a disclaimer,15000,1
379091338803156,DAC -  Directores Argentinos Cinematográficos,DAC - Directores Argentinos Cinematográficos,15000,1
1915742765341849,Yesi Avejera,Yesica Romina Avejera,15000,3
116003428095105,danielcastro.ok,danielcastro.ok,14999,3
643441805684904,Fernando de la Orden,Fernando de la Orden,14988,3
115691911470581,Partido Demócrata de Córdoba Departamento Pte R. S. Peña,Partido Demócrata de Córdoba,14975,3
102301442131105,Daniel Rojas,Daniel Sebastian Rojas,14900,5
109492292046663,Agustín Capitón,Agustín Capitón,14878,1
1454983451470303,Unidos por Yacanto,Unidos por Yacanto,14790,17
103128764696092,René Facundo Casas,Rene Facundo Casas,14769,7
105967955094183,Raúl Ernesto Moreno,Raúl Federico Moreno,14727,3
107103051067583,Mario Gaitán,Mario Ramon Gaitan,14713,3
727335750769472,Lis Diaz,Sector Pixel Marketing,14700,1
100420992989565,Frente Amplio Misiones,Frente Amplio Misiones,14698,18
795202843959456,El Disenso,El Disenso,14674,6
107516471627323,JxC - C. Quijano y R. de Lerma,JxC - C. Quijano y R. de Lerma,14645,9
110673408360783,Seciti,"Secretaría de Ciencia, Tecnología e Innovación",14608,4
229305467211973,Martin Bustos,Carlos Martin Bustos,14554,2
198430371085435,Confiar,Confiar,14549,5
189761301807727,Ramiro Dossena,Ramiro Enrique Dossena,14532,2
110472030512051,La Estrella Noticias,La Estrella Noticias,14504,1
102538172681467,Eduardo Virgili,Eduardo José Virgili,14500,4
105132265849675,"Pablo ""Poy"" Tschirsch",Pablo Tschirsch,14500,8
715950208845383,Política Obrera - Tucumán,Política Obrera - Tucumán,14500,4
335782610419372,Walter Cardozo,Walter Alberto Cardozo,14500,4
109116012168678,Maxi Camusso,Maximiliano Camusso,14469,2
134725219919779,Laura V. Alonso,Laura Valeria Alonso,14464,16
