Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
158609180861860,Ministères Écologie Énergie Territoires,These ads ran without a disclaimer,16752,7
286406748684689,AIDE 2019,These ads ran without a disclaimer,16735,13
101092033299680,Allianz France,These ads ran without a disclaimer,16689,12
8340223883,Avaaz,Avaaz,16605,25
145664313583,AVSF - Agronomes & Vétérinaires Sans Frontières,AVSF - Agronomes et Vétérinaires Sans Frontières,16512,324
822353648129840,Energie Unissons Nous,Energie Unissons Nous France,16414,14
395919323779707,CRIF,CRIF,16276,191
172759396078070,FDJ,FDJ,16203,41
129880077025416,Reforest'Action,Reforest'Action,16123,2057
265857076767399,Volvo Car France,Volvo Car France,16049,13
2093351790978732,Imprint: Learn Visually,These ads ran without a disclaimer,15968,4
225248330547,Radio France,Radio France,15909,148
1030528233746321,Le mouvement,le mouvement,15889,1202
110135545683962,Dulac Distribution,Dulac Distribution,15877,494
122427363341984,Mon Investissement Malin,These ads ran without a disclaimer,15826,23
107319687862401,Réduire Ses Factures,Transition Energie,15801,6
475614645800988,Pour une santé solidaire – Solimut Mutuelle de France,Solimut Mutuelle de France,15694,375
106016060995377,Chaudiere 1 €,LA PLATEFORME DU LEAD,15652,57
801651953289918,La Société Française des Monnaies,Société Française des Monnaies,15547,13
426832457756357,Mes Soutiens,These ads ran without a disclaimer,15475,188
992791140857574,Echo Studio,Echo Studio,15461,328
363210450932797,La Maison du Bambou,These ads ran without a disclaimer,15455,7
127925800618165,Socialists and Democrats Group in the European Parliament,Socialists and Democrats Group in the European Parliament,15450,46
127027683999474,Ministère des Armées,Ministère des Armées,15432,10
100274028745872,Mes Soutiens - Environnement & Nature,ORIXA MEDIA,15429,23
