Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
103182185753037,Docjournals- page 3,These ads ran without a disclaimer,≤100,4
114501723804520,katherine.driedsugar,These ads ran without a disclaimer,≤100,1
105028998863287,Doodle S,These ads ran without a disclaimer,≤100,3
2399715343641399,Sun and Sky Records,These ads ran without a disclaimer,≤100,3
111654504634043,Newcastleelves,These ads ran without a disclaimer,≤100,1
321819858747862,Empat,These ads ran without a disclaimer,≤100,1
108890434952827,Rocket Content,These ads ran without a disclaimer,≤100,1
148942695133440,Northern Plains Resource Council,Northern Plains Resource Council,≤100,1
307823429928951,Afri Handmade,These ads ran without a disclaimer,≤100,2
114762984546025,Lpocki-UK,These ads ran without a disclaimer,≤100,2
542678889114683,The Coca-Cola Company,These ads ran without a disclaimer,≤100,5
1722680197988203,Chief Coach of Lagos,These ads ran without a disclaimer,≤100,1
103830001304999,University of Toronto Trash Team,These ads ran without a disclaimer,≤100,2
102292641976627,Rekrumed.Jobs,These ads ran without a disclaimer,≤100,1
111964438143793,Freedom Fighters Canada,These ads ran without a disclaimer,≤100,1
121708894534197,Radiant,These ads ran without a disclaimer,≤100,1
358394851240407,Teamannieanimale,These ads ran without a disclaimer,≤100,2
1713565122207782,On-It Regional Transit,These ads ran without a disclaimer,≤100,1
339601826196705,ICHRP-Canada International Coalition for Human Rights in the Philippines,These ads ran without a disclaimer,≤100,1
183853958933999,Kimiya Shokoohi,These ads ran without a disclaimer,≤100,1
321388351235084,Martin Deschênes - maire de Montebello,These ads ran without a disclaimer,≤100,2
105657851054132,margeaux.feldman,These ads ran without a disclaimer,≤100,2
1626330514273012,Purpose Immigration Canada,These ads ran without a disclaimer,≤100,2
122963157746603,Municipality of Argyle / Municipalité d'Argyle,These ads ran without a disclaimer,≤100,1
1431307800336920,Back in five,These ads ran without a disclaimer,≤100,1
107624535390893,BFinance,These ads ran without a disclaimer,≤100,1
511138115710112,All Green Pest Control Ltd,These ads ran without a disclaimer,≤100,1
101352478948053,Vote Jan for Port au Port East,These ads ran without a disclaimer,≤100,1
244675788944611,Friends of Science,These ads ran without a disclaimer,≤100,1
441436036632948,LATREPORTS,These ads ran without a disclaimer,≤100,2
159908650715064,Délégation générale du Québec à Bruxelles,These ads ran without a disclaimer,≤100,1
115487626560874,Digital Union Lab,These ads ran without a disclaimer,≤100,1
584689981593786,Parti libéral du Canada  Brossard  Saint Lambert Liberal Party of Canada,These ads ran without a disclaimer,≤100,1
749511035060172,Naomi Gaglardi - Realtor,These ads ran without a disclaimer,≤100,1
1248959611900874,Just Powers,DANIKA VILENE JORGENSEN-SKAKUM,≤100,1
108272144846887,profmariposa,These ads ran without a disclaimer,≤100,1
643952035718183,Conseil de quartier de Lairet,These ads ran without a disclaimer,≤100,1
1668537909928753,Budfunding,These ads ran without a disclaimer,≤100,1
2055958411369772,Parti Québécois - Champlain,These ads ran without a disclaimer,≤100,1
696018634087804,CCYF - CCJF,These ads ran without a disclaimer,≤100,1
100169051631699,DAWN,These ads ran without a disclaimer,≤100,4
105834551039108,Grace for VP External,These ads ran without a disclaimer,≤100,2
132877200165045,Village of Daajing Giids,These ads ran without a disclaimer,≤100,1
108953990734133,Le coeur dans les voiles,These ads ran without a disclaimer,≤100,1
503034096530454,La Pièce,These ads ran without a disclaimer,≤100,1
2247334212048911,Amazing Pure Organic Barley from Australia by RDCP,These ads ran without a disclaimer,≤100,1
237546437024389,Albania101,These ads ran without a disclaimer,≤100,1
100678085968477,Polish House Davos,These ads ran without a disclaimer,≤100,4
482028572265510,ACTap - Australia Community Theatre & Talents Practitioners Inc.,These ads ran without a disclaimer,≤100,1
106882027720933,Ugreen_Us,These ads ran without a disclaimer,≤100,4
160807400672483,"Feed the People of Kharkiv,Ukraine",These ads ran without a disclaimer,≤100,2
135245929973103,Enrique Delgadillo,These ads ran without a disclaimer,≤100,3
104150378920291,hamartiaandi,These ads ran without a disclaimer,≤100,1
105833337963657,shan.shan.li2,These ads ran without a disclaimer,≤100,1
418244764887981,Central Alberta Pride,Central Alberta Pride Society,≤100,1
105598804636948,Brianne Matthews,These ads ran without a disclaimer,≤100,1
106927184030779,Stacey Licata,These ads ran without a disclaimer,≤100,1
103212861187972,Carla MacQuarrie,These ads ran without a disclaimer,≤100,2
108837644223144,Rebalance vintage,These ads ran without a disclaimer,≤100,1
104496778538420,La Science d'Abord,These ads ran without a disclaimer,≤100,1
995642343818224,Sackville Cobequid Liberal Association,These ads ran without a disclaimer,≤100,1
809243159093743,Real Canadian Superstore,These ads ran without a disclaimer,≤100,1
105898971705852,Sweet Jean's Spicy BBQ Sauce,These ads ran without a disclaimer,≤100,1
461183537277574,New Canadians Centre Peterborough,These ads ran without a disclaimer,≤100,1
1521599248154187,Anglophone Rights Association of New Brunswick - ARANB,These ads ran without a disclaimer,≤100,1
383079428469313,Saffron Spice Kitchen,These ads ran without a disclaimer,≤100,1
235700100254118,Once Upon A Child Nanaimo,These ads ran without a disclaimer,≤100,1
1301838646507775,LuckyBomb Casino Slots,These ads ran without a disclaimer,≤100,1
108741563843973,National Conservative Movement,These ads ran without a disclaimer,≤100,1
1046049492241906,CRIME WATCH,These ads ran without a disclaimer,≤100,1
192939544097519,Commission scolaire francophone Territoires du Nord-Ouest,These ads ran without a disclaimer,≤100,1
320155521489303,Shelby's Canada,These ads ran without a disclaimer,≤100,1
100908895490898,Think - Act Change Inspire,These ads ran without a disclaimer,≤100,1
880559468697807,Political Science & Pre-Law Association UTM,These ads ran without a disclaimer,≤100,1
116557798222,Miles McPherson,These ads ran without a disclaimer,≤100,5
122515445943113,Health facts,These ads ran without a disclaimer,≤100,3
148306558984985,Worldation,These ads ran without a disclaimer,≤100,3
110808984526235,Top Pop Today pool,These ads ran without a disclaimer,≤100,1
111967473888050,Hidden Abuse -Covert narcissist,These ads ran without a disclaimer,≤100,1
5952827727,AGBU,These ads ran without a disclaimer,≤100,3
1670468429918309,We Are Uprisers,These ads ran without a disclaimer,≤100,2
104543636260958,Maqoba,These ads ran without a disclaimer,≤100,1
359038211304441,Memoir by Random House,These ads ran without a disclaimer,≤100,1
110748794051,Krohme,These ads ran without a disclaimer,≤100,1
100742894733993,Quest for Eternal Sunshine,These ads ran without a disclaimer,≤100,3
111300696939414,Clay Aiken for North Carolina,These ads ran without a disclaimer,≤100,2
126912271310589,Miss Lil USA,These ads ran without a disclaimer,≤100,2
197490946965507,"Mission of Maitreya, Eternal Divine Path",These ads ran without a disclaimer,≤100,1
101268085272516,Bonnie & Muffin,These ads ran without a disclaimer,≤100,1
179943582943,Jana's Campaign,These ads ran without a disclaimer,≤100,2
278883245005,Christian Youth Channel - CYC,These ads ran without a disclaimer,≤100,1
347157252412153,Roots & Harvest,These ads ran without a disclaimer,≤100,1
320572488592096,IU Global,These ads ran without a disclaimer,≤100,1
109211994867416,Beyond Hemp,These ads ran without a disclaimer,≤100,1
103234074350999,Art Design & Inspiration Gallery,These ads ran without a disclaimer,≤100,2
2129011390694054,April Bandito,These ads ran without a disclaimer,≤100,2
107854194384812,Viral Trends,These ads ran without a disclaimer,≤100,2
108923851996642,wajeehlion,These ads ran without a disclaimer,≤100,1
100582752669563,Forbes/info/news,These ads ran without a disclaimer,≤100,1
150154348367030,Family Theater Productions,These ads ran without a disclaimer,≤100,1
2454906714560795,Global Cure,These ads ran without a disclaimer,≤100,1
750358928366750,The Crafted Prints,These ads ran without a disclaimer,≤100,1
150793518281117,Covestro,These ads ran without a disclaimer,≤100,6
103427985727339,weightgainwith_aj,These ads ran without a disclaimer,≤100,1
1722520228078847,Female Invest,These ads ran without a disclaimer,≤100,2
100658095162984,blanquitarts,These ads ran without a disclaimer,≤100,1
100636285150446,kshger,These ads ran without a disclaimer,≤100,2
1185690318187977,Mini Monsterz Mama Blog,These ads ran without a disclaimer,≤100,1
100765026109468,Aminaa,These ads ran without a disclaimer,≤100,2
103677629061479,fro_frosha,These ads ran without a disclaimer,≤100,1
594575524242467,BRANTFORD Walmart,These ads ran without a disclaimer,≤100,1
1613130278971784,David Perlock & The Velocity Partners,These ads ran without a disclaimer,≤100,1
104978921694553,lordphildraws_,These ads ran without a disclaimer,≤100,1
742077932834999,Kevin & Ellen Bigstone,These ads ran without a disclaimer,≤100,1
214570531908618,Mountain Oak Farriers,These ads ran without a disclaimer,≤100,1
11799376302,Art Gallery of Grande Prairie,These ads ran without a disclaimer,≤100,1
163611330743238,Souche,These ads ran without a disclaimer,≤100,1
328471897632818,Paragon Cause,These ads ran without a disclaimer,≤100,1
483895141675027,Capital of Children,These ads ran without a disclaimer,≤100,2
111224308093520,swtchhouse,These ads ran without a disclaimer,≤100,1
426531267750684,Amilyon,These ads ran without a disclaimer,≤100,1
103197064509349,ECO Snooki - The eco partner,These ads ran without a disclaimer,≤100,1
102360357839329,Danny Ishulutak,These ads ran without a disclaimer,≤100,1
109180477238854,Moms Without Walls,These ads ran without a disclaimer,≤100,1
100177792730605,odetteauger,These ads ran without a disclaimer,≤100,1
107492418549706,lapetiterobeverte,These ads ran without a disclaimer,≤100,1
196130093764828,The Headline,These ads ran without a disclaimer,≤100,1
107988207363454,Considered Goods,These ads ran without a disclaimer,≤100,1
104685244297811,Travelia,These ads ran without a disclaimer,≤100,1
368151393207509,NCAR UCAR Science Education,These ads ran without a disclaimer,≤100,1
102667519163933,youarenotwhatyouown,These ads ran without a disclaimer,≤100,1
110360188413456,Up to celebz,These ads ran without a disclaimer,≤100,1
109334902091033,dans_discoveries,These ads ran without a disclaimer,≤100,1
363199940932702,Rina Egstad,These ads ran without a disclaimer,≤100,4
130082564367632,周錫瑋,These ads ran without a disclaimer,≤100,3
111901560465601,Jaha Dukureh,These ads ran without a disclaimer,≤100,1
245600370244,IPG,These ads ran without a disclaimer,≤100,1
111299801345697,M.A.M educational movement,These ads ran without a disclaimer,≤100,2
103364088523533,Book of fun,These ads ran without a disclaimer,≤100,3
538716909477773,Sri Lanka Wildlife Conservation Society,These ads ran without a disclaimer,≤100,1
60777496115,Kakenya's Dream,These ads ran without a disclaimer,≤100,2
109254663838868,樂橙小說,These ads ran without a disclaimer,≤100,3
107836564488392,Saad Ben - Mentor Ecommerce,These ads ran without a disclaimer,≤100,2
111971469637117,Bola Sarah Adedimeji Ministries,These ads ran without a disclaimer,≤100,1
109585481566275,teawithmstanzania,These ads ran without a disclaimer,≤100,1
1081021395376861,Viral Kuća,These ads ran without a disclaimer,≤100,1
100202042671349,sinmiedoalalibertad_smal,These ads ran without a disclaimer,≤100,1
1243388392422876,Oxfam en Centroamérica,These ads ran without a disclaimer,≤100,5
101155081960798,freedomfromabuse2022,These ads ran without a disclaimer,≤100,1
618323598521280,EK.photostory,These ads ran without a disclaimer,≤100,1
246110429588965,Politics of Empowerment,These ads ran without a disclaimer,≤100,1
106857627406216,Soluté Records,These ads ran without a disclaimer,≤100,1
201940626493639,Jour de la Terre Canada,These ads ran without a disclaimer,≤100,1
118891401474077,IT Business,These ads ran without a disclaimer,≤100,1
123298137692074,Algonquin Student Services,These ads ran without a disclaimer,≤100,2
105536610979347,投資價值綫,These ads ran without a disclaimer,≤100,1
104154204800212,thedripto,These ads ran without a disclaimer,≤100,1
277522785982789,Jen&mel  jewelry,These ads ran without a disclaimer,≤100,1
105400231343481,Ayala Land Homes PH,These ads ran without a disclaimer,≤100,1
273951364426014,misfit.char,These ads ran without a disclaimer,≤100,1
205151089514381,JAN-PRO Canada,These ads ran without a disclaimer,≤100,1
346282342607025,Strong & Free Economy,These ads ran without a disclaimer,≤100,1
261840002627,AutoHebdo Québec,These ads ran without a disclaimer,≤100,1
117142473448492,Accès pharma chez Walmart,These ads ran without a disclaimer,≤100,1
173901549289073,Pozitive Pathways,These ads ran without a disclaimer,≤100,1
363860017028241,Julie & Eric  Wildlife & Nature,These ads ran without a disclaimer,≤100,1
107322988303522,Cypress - Medicine Hat UCP Constituency,These ads ran without a disclaimer,≤100,1
